0,13.928
1000,12.239
2000,12.047
3000,14.671
4000,13.994
5000,13.101
6000,13.275
7000,12.715
8000,14.188
9000,24.205
10000,29.876
11000,80.674
12000,138.887
13000,135.212
14000,157.792
15000,188.656
16000,223.823
17000,242.984
18000,268.481
19000,293.606
20000,318.053
21000,340.457
22000,358.575
23000,376.104
24000,390.319
25000,403.143
26000,416.932
27000,427.787
28000,438.808
29000,451.614
30000,464.613
31000,474.105
32000,476.654
33000,482.578
34000,489.137
35000,492.505
36000,497.558
37000,502.324
38000,501.310
39000,504.473
40000,505.845
41000,510.030
42000,508.902
43000,513.381
44000,512.830
45000,517.215
46000,520.150
47000,521.659
48000,522.718
49000,523.674
50000,525.459
51000,524.034
52000,523.241
53000,524.364
54000,526.856
55000,525.234
56000,523.143
57000,526.659
58000,523.743
59000,526.644
60000,525.462
61000,524.064
62000,523.275
63000,524.465
64000,526.345
65000,525.745
66000,523.167
67000,526.724
68000,523.762
69000,526.624
70000,525.527
71000,524.767
72000,523.356
73000,524.716
74000,526.714
75000,525.562
