0.000000000000000000e+00,4.269431769335666621e-02
2.000000000000000042e-02,3.558835457216590753e-02
4.000000000000000083e-02,2.771780592464651374e-02
5.999999999999999778e-02,2.075967299515313683e-02
8.000000000000000167e-02,1.768249908013473995e-02
1.000000000000000056e-01,1.880486382889807670e-02
1.199999999999999956e-01,2.191887073051199814e-02
1.400000000000000133e-01,2.305733634401333637e-02
1.600000000000000033e-01,2.443200354376392699e-02
1.799999999999999933e-01,2.626866201232587461e-02
2.000000000000000111e-01,2.955871160857785618e-02
2.200000000000000011e-01,3.436515813774861788e-02
2.399999999999999911e-01,3.773654789541834587e-02
2.600000000000000089e-01,3.669687052639845209e-02
2.800000000000000266e-01,3.390041538108844871e-02
2.999999999999999889e-01,3.072623177267174918e-02
3.200000000000000067e-01,2.703663729651868339e-02
3.400000000000000244e-01,2.453762835492943536e-02
3.599999999999999867e-01,2.254410506329294905e-02
3.800000000000000044e-01,2.170524863440341165e-02
4.000000000000000222e-01,2.367690373422584940e-02
4.199999999999999845e-01,2.440441850979692406e-02
4.400000000000000022e-01,2.477055625222438634e-02
4.600000000000000200e-01,2.594154457404029140e-02
4.799999999999999822e-01,2.853559712250793370e-02
5.000000000000000000e-01,3.090325193479269428e-02
5.200000000000000178e-01,3.236325194960664592e-02
5.400000000000000355e-01,3.596199458654558700e-02
5.600000000000000533e-01,4.069937483683035151e-02
5.799999999999999600e-01,3.991517637071486518e-02
5.999999999999999778e-01,3.680607070319709406e-02
6.199999999999999956e-01,3.442416634391617936e-02
6.400000000000000133e-01,3.157437989158808078e-02
6.600000000000000311e-01,2.813606778174792405e-02
6.800000000000000488e-01,2.566327595222239050e-02
6.999999999999999556e-01,2.550586257640400159e-02
7.199999999999999734e-01,2.845414477032798956e-02
7.399999999999999911e-01,2.957827947908319224e-02
7.600000000000000089e-01,2.929286811868557494e-02
7.800000000000000266e-01,3.167182830354457745e-02
8.000000000000000444e-01,3.382955284839800347e-02
8.199999999999999512e-01,3.535902181581847270e-02
8.399999999999999689e-01,3.489642141679503984e-02
8.599999999999999867e-01,3.482009397247018412e-02
8.800000000000000044e-01,3.699543920872004621e-02
9.000000000000000222e-01,4.171750627867486239e-02
9.200000000000000400e-01,4.428539595542550777e-02
9.399999999999999467e-01,4.323886688695851438e-02
9.599999999999999645e-01,3.879375616642707914e-02
9.799999999999999822e-01,3.186365336035473089e-02
1.000000000000000000e+00,2.640996166434554648e-02
1.020000000000000018e+00,2.157000049861135943e-02
1.040000000000000036e+00,1.950939601204018312e-02
1.060000000000000053e+00,1.933903766546212974e-02
1.080000000000000071e+00,1.979697558582961883e-02
1.100000000000000089e+00,2.106972626406375393e-02
1.120000000000000107e+00,2.242802340089729632e-02
1.139999999999999902e+00,2.271569483704320366e-02
1.159999999999999920e+00,2.233709489809800053e-02
1.179999999999999938e+00,2.333621860425066225e-02
1.199999999999999956e+00,2.766377077003705220e-02
1.219999999999999973e+00,3.322322025477813384e-02
1.239999999999999991e+00,3.884295832891657141e-02
1.260000000000000009e+00,4.319109078804973800e-02
1.280000000000000027e+00,4.684989738133295972e-02
1.300000000000000044e+00,4.689584097523131351e-02
1.320000000000000062e+00,4.241733944339831641e-02
1.340000000000000080e+00,3.626597791767430939e-02
1.360000000000000098e+00,2.973730245465081717e-02
1.379999999999999893e+00,2.236942143016046325e-02
