0.000000000000000000e+00,-3.700116820273435803e-03
2.000000000000000042e-02,-2.004699745693061530e-03
4.000000000000000083e-02,-6.947757495509021552e-04
5.999999999999999778e-02,-4.776087487282087984e-04
8.000000000000000167e-02,-7.473377031362304912e-04
1.000000000000000056e-01,-1.388599567725579131e-03
1.199999999999999956e-01,-2.423763134067336011e-03
1.400000000000000133e-01,-3.258519062506792796e-03
1.600000000000000033e-01,-3.453996295451067233e-03
1.799999999999999933e-01,-3.728246482118946492e-03
2.000000000000000111e-01,-3.820712177314666835e-03
2.200000000000000011e-01,-3.765151963764090670e-03
2.399999999999999911e-01,-3.163636733449604055e-03
2.600000000000000089e-01,-2.001391400257568343e-03
2.800000000000000266e-01,-7.958578859652010173e-04
2.999999999999999889e-01,-1.686767859230275945e-04
3.200000000000000067e-01,2.362173986565352379e-04
3.400000000000000244e-01,9.606723106705961079e-04
3.599999999999999867e-01,1.790227222825624409e-03
3.800000000000000044e-01,2.097952402118574700e-03
4.000000000000000222e-01,1.360985222889021795e-03
4.199999999999999845e-01,-9.836521003908638150e-05
4.400000000000000022e-01,-1.605099028350209789e-03
4.600000000000000200e-01,-2.711535234409645501e-03
4.799999999999999822e-01,-3.007473218608114340e-03
5.000000000000000000e-01,-3.041418994715161528e-03
5.200000000000000178e-01,-3.011607426291085243e-03
5.400000000000000355e-01,-2.501120794239586331e-03
5.600000000000000533e-01,-1.061642814709939930e-03
5.799999999999999600e-01,6.986484761585809444e-04
5.999999999999999778e-01,2.188927117414973811e-03
6.199999999999999956e-01,3.379886240767182581e-03
6.400000000000000133e-01,3.478155694486007032e-03
6.600000000000000311e-01,3.391286506978508086e-03
6.800000000000000488e-01,3.462791751694782594e-03
6.999999999999999556e-01,3.152156812686990328e-03
7.199999999999999734e-01,2.117407420002326290e-03
7.399999999999999911e-01,1.177436436453793700e-03
7.600000000000000089e-01,1.953232088910406006e-04
7.800000000000000266e-01,-1.076973457891483577e-03
8.000000000000000444e-01,-3.382713316408547666e-03
8.199999999999999512e-01,-5.898024693210657254e-03
8.399999999999999689e-01,-7.943265450075787104e-03
8.599999999999999867e-01,-9.692855169269265492e-03
8.800000000000000044e-01,-1.126145968632391581e-02
9.000000000000000222e-01,-1.221003043281504441e-02
9.200000000000000400e-01,-1.208696295922795372e-02
9.399999999999999467e-01,-1.119416471369355515e-02
9.599999999999999645e-01,-9.350377786552122039e-03
9.799999999999999822e-01,-6.789818707994832447e-03
1.000000000000000000e+00,-4.053696825756680777e-03
1.020000000000000018e+00,-9.541132079800562771e-04
1.040000000000000036e+00,2.249459066135384155e-03
1.060000000000000053e+00,4.700323878551904144e-03
1.080000000000000071e+00,5.592826117897742311e-03
1.100000000000000089e+00,5.414763953938528385e-03
1.120000000000000107e+00,4.053741367228302916e-03
1.139999999999999902e+00,2.950424184672784111e-03
1.159999999999999920e+00,2.274640676146688634e-03
1.179999999999999938e+00,1.329240353323046797e-03
1.199999999999999956e+00,-7.287136718688302928e-04
1.219999999999999973e+00,-3.828843558108974143e-03
1.239999999999999991e+00,-6.813414218573177195e-03
1.260000000000000009e+00,-8.492784210014092672e-03
1.280000000000000027e+00,-9.708233675291666476e-03
1.300000000000000044e+00,-1.044604395410847486e-02
1.320000000000000062e+00,-1.107355279862781705e-02
1.340000000000000080e+00,-1.145578855063872359e-02
1.360000000000000098e+00,-1.121617359994792062e-02
1.379999999999999893e+00,-9.636977545376568255e-03
1.399999999999999911e+00,-6.700543757925891963e-03
1.419999999999999929e+00,-3.980053108263881256e-03
1.439999999999999947e+00,-1.601070074865595938e-03
1.459999999999999964e+00,8.857380814947246606e-04
1.479999999999999982e+00,3.050608526443621127e-03
1.500000000000000000e+00,4.556803776051054911e-03
1.520000000000000018e+00,5.207068590554031484e-03
1.540000000000000036e+00,4.686934507058704291e-03
1.560000000000000053e+00,3.924458811940423342e-03
1.580000000000000071e+00,3.451200392055653321e-03
1.600000000000000089e+00,3.467555256297660815e-03
1.620000000000000107e+00,2.997601165774910204e-03
1.639999999999999902e+00,2.113864075949989374e-03
1.659999999999999920e+00,1.350066547537831507e-03
1.679999999999999938e+00,-5.575838054572290758e-05
1.699999999999999956e+00,-1.888998857250634433e-03
1.719999999999999973e+00,-2.975372538924825339e-03
1.739999999999999991e+00,-3.698361048235399018e-03
1.760000000000000009e+00,-4.352159859342175086e-03
1.780000000000000027e+00,-4.918099773774498029e-03
1.800000000000000044e+00,-5.065501534976701858e-03
1.820000000000000062e+00,-5.053668932760435606e-03
1.840000000000000080e+00,-5.865370937790492789e-03
1.860000000000000098e+00,-6.756643019974084563e-03
1.879999999999999893e+00,-6.795229594541596363e-03
1.899999999999999911e+00,-6.346635109929832375e-03
1.919999999999999929e+00,-5.819801753248865506e-03
1.939999999999999947e+00,-5.335484267643519907e-03
1.959999999999999964e+00,-4.769643682309976374e-03
1.979999999999999982e+00,-4.452182894599532315e-03
2.000000000000000000e+00,-4.455502335366456901e-03
2.020000000000000018e+00,-3.708515528933309380e-03
2.040000000000000036e+00,-2.726180708907510741e-03
2.060000000000000053e+00,-2.418150366305049648e-03
2.080000000000000071e+00,-2.251503230314311210e-03
2.100000000000000089e+00,-2.048852376121124141e-03
2.120000000000000107e+00,-1.259650681771917746e-03
2.140000000000000124e+00,2.065761317571745970e-04
2.160000000000000142e+00,1.164323400303035605e-03
2.180000000000000160e+00,6.047865393485341023e-04
2.200000000000000178e+00,-1.067206095882566874e-03
2.220000000000000195e+00,-3.459623597750649537e-03
2.240000000000000213e+00,-5.618154718368462142e-03
2.259999999999999787e+00,-7.153601452177082987e-03
2.279999999999999805e+00,-8.983135339444947576e-03
2.299999999999999822e+00,-1.032816988871265718e-02
2.319999999999999840e+00,-1.074685989050727652e-02
2.339999999999999858e+00,-1.053100836120857142e-02
2.359999999999999876e+00,-9.827291638397517293e-03
2.379999999999999893e+00,-8.346848149174024289e-03
2.399999999999999911e+00,-6.622270898965443298e-03
2.419999999999999929e+00,-5.154445807007745906e-03
2.439999999999999947e+00,-3.248551769446383908e-03
2.459999999999999964e+00,-9.036407039227922766e-04
2.479999999999999982e+00,1.793962572096630126e-03
2.500000000000000000e+00,3.663460216494385246e-03
2.520000000000000018e+00,4.468397862965878264e-03
2.540000000000000036e+00,4.992963656697713137e-03
2.560000000000000053e+00,4.591608220327558776e-03
2.580000000000000071e+00,3.923859559172293565e-03
2.600000000000000089e+00,3.309637020774580662e-03
2.620000000000000107e+00,1.472677873087913092e-03
2.640000000000000124e+00,-1.185499653582555712e-03
2.660000000000000142e+00,-3.794785643926490426e-03
2.680000000000000160e+00,-5.812566118772677370e-03
2.700000000000000178e+00,-6.799753642231121109e-03
2.720000000000000195e+00,-6.845675224189384789e-03
2.740000000000000213e+00,-7.096112698215861769e-03
2.759999999999999787e+00,-6.671516705546165493e-03
2.779999999999999805e+00,-4.834024379544166194e-03
2.799999999999999822e+00,-2.124643609944465439e-03
2.819999999999999840e+00,-1.841475791012348040e-04
2.839999999999999858e+00,4.137709332743821911e-04
2.859999999999999876e+00,1.684420306916067922e-04
2.879999999999999893e+00,-2.601680762696068072e-04
2.899999999999999911e+00,-1.835512086575952218e-04
2.919999999999999929e+00,4.842515806635638853e-05
2.939999999999999947e+00,3.909340596948140956e-04
2.959999999999999964e+00,-9.231640054041534427e-05
2.979999999999999982e+00,-1.026382280166715510e-03
3.000000000000000000e+00,-1.498909210520038560e-03
3.020000000000000018e+00,-2.221247127298264790e-03
3.040000000000000036e+00,-3.384694005891142332e-03
3.060000000000000053e+00,-4.663699499214912780e-03
3.080000000000000071e+00,-5.684973047118624390e-03
3.100000000000000089e+00,-5.577142333709206312e-03
3.120000000000000107e+00,-4.227333879943950823e-03
3.140000000000000124e+00,-2.284635184221173176e-03
3.160000000000000142e+00,-2.034088530379341009e-04
3.180000000000000160e+00,1.713438472027706272e-03
3.200000000000000178e+00,2.983814296302678137e-03
3.220000000000000195e+00,3.741920757857841728e-03
3.240000000000000213e+00,4.461671983363224570e-03
3.259999999999999787e+00,3.598199057804118972e-03
3.279999999999999805e+00,2.032906414632940084e-03
3.299999999999999822e+00,2.175694854668064337e-04
3.319999999999999840e+00,-1.190641152131466374e-03
3.339999999999999858e+00,-1.996092078173195006e-03
3.359999999999999876e+00,-2.311967279078119830e-03
3.379999999999999893e+00,-1.903656973882505987e-03
3.399999999999999911e+00,-1.964278386973883350e-03
3.419999999999999929e+00,-2.592208277022445273e-03
3.439999999999999947e+00,-3.781537311232430199e-03
3.459999999999999964e+00,-4.160678224401359593e-03
3.479999999999999982e+00,-3.626023503664144165e-03
3.500000000000000000e+00,-2.758031977936059587e-03
3.520000000000000018e+00,-2.378845502932325218e-03
3.540000000000000036e+00,-1.858633544161381046e-03
3.560000000000000053e+00,-1.601135725256941367e-03
3.580000000000000071e+00,-1.214377104485353520e-03
3.600000000000000089e+00,-1.033812522122035116e-03
3.620000000000000107e+00,-7.370447733842100391e-04
3.640000000000000124e+00,-2.331383109325790848e-04
3.660000000000000142e+00,1.028365167932698832e-04
3.680000000000000160e+00,-3.081996603171432980e-04
3.700000000000000178e+00,-7.011472806551233283e-04
3.720000000000000195e+00,-8.933392392458383569e-04
3.740000000000000213e+00,-1.719974309648375499e-03
3.759999999999999787e+00,-3.283748558021437614e-03
3.779999999999999805e+00,-4.782189730518526805e-03
3.799999999999999822e+00,-5.733937150031398478e-03
3.819999999999999840e+00,-6.838095873423100102e-03
3.839999999999999858e+00,-6.865567630992164272e-03
3.859999999999999876e+00,-5.839622538758582060e-03
3.879999999999999893e+00,-4.191168614690321537e-03
3.899999999999999911e+00,-1.904672084640512963e-03
3.919999999999999929e+00,6.169680779120056968e-04
3.939999999999999947e+00,2.438716382831107587e-03
3.959999999999999964e+00,3.914562115114483820e-03
3.979999999999999982e+00,4.364622047274890893e-03
4.000000000000000000e+00,3.367717374862688740e-03
4.019999999999999574e+00,7.399229613730962107e-04
4.040000000000000036e+00,-2.042382301435663461e-03
4.059999999999999609e+00,-3.472086356503867322e-03
4.080000000000000071e+00,-3.939654175410978176e-03
4.099999999999999645e+00,-4.071485273554220630e-03
4.120000000000000107e+00,-3.186576632566884282e-03
4.139999999999999680e+00,-1.682006140870717648e-03
4.160000000000000142e+00,1.670040969666830577e-04
4.179999999999999716e+00,1.917482930018532539e-03
4.200000000000000178e+00,3.325450613756164575e-03
4.219999999999999751e+00,3.570301710073664481e-03
4.240000000000000213e+00,1.954509500554035828e-03
4.259999999999999787e+00,4.958204961981738101e-04
4.280000000000000249e+00,-2.300079527051690498e-04
4.299999999999999822e+00,-1.065931584015578082e-05
4.320000000000000284e+00,-1.342294488452799861e-04
4.339999999999999858e+00,-6.506820500180587885e-04
4.360000000000000320e+00,-1.510060322773509878e-03
4.379999999999999893e+00,-1.952145103822022776e-03
4.400000000000000355e+00,-2.433392095865738458e-03
4.419999999999999929e+00,-3.321825980517778554e-03
4.440000000000000391e+00,-4.202783052138447939e-03
4.459999999999999964e+00,-4.571686613491166007e-03
4.480000000000000426e+00,-3.074096670907522366e-03
4.500000000000000000e+00,-4.833338175749823939e-04
4.519999999999999574e+00,2.757664804235615552e-03
4.540000000000000036e+00,5.622757534019862113e-03
4.559999999999999609e+00,7.456567898667332273e-03
4.580000000000000071e+00,8.190225071930568035e-03
4.599999999999999645e+00,8.434459591643628240e-03
4.620000000000000107e+00,7.193475216342337664e-03
4.639999999999999680e+00,4.817586948504148925e-03
4.660000000000000142e+00,2.344107901275538364e-03
4.679999999999999716e+00,1.955828661607816876e-04
4.700000000000000178e+00,-1.078940927470184441e-03
4.719999999999999751e+00,-2.285939126937530652e-03
4.740000000000000213e+00,-3.641800866026667638e-03
4.759999999999999787e+00,-4.428122226628972147e-03
4.780000000000000249e+00,-4.305379798480335474e-03
4.799999999999999822e+00,-4.372241670416499026e-03
4.820000000000000284e+00,-4.649757019834666050e-03
4.839999999999999858e+00,-4.522742718596595157e-03
4.860000000000000320e+00,-3.683300226880292794e-03
4.879999999999999893e+00,-2.962811121373476464e-03
4.900000000000000355e+00,-2.037010836864305841e-03
4.919999999999999929e+00,-8.932771972215980405e-04
4.940000000000000391e+00,-3.149173915398817414e-04
4.959999999999999964e+00,-1.836182515859707820e-04
4.980000000000000426e+00,-3.753250350884140829e-04
5.000000000000000000e+00,-1.238143973970429190e-03
5.019999999999999574e+00,-2.659991235207936899e-03
5.040000000000000036e+00,-3.649595061145760599e-03
5.059999999999999609e+00,-4.584866232176187939e-03
5.080000000000000071e+00,-6.029545274540693001e-03
5.099999999999999645e+00,-7.279031925996382046e-03
5.120000000000000107e+00,-7.097667826518549994e-03
5.139999999999999680e+00,-5.958478677627498943e-03
5.160000000000000142e+00,-3.989556134969651779e-03
5.179999999999999716e+00,-1.532815303768475523e-03
5.200000000000000178e+00,6.104268107139931843e-04
5.219999999999999751e+00,2.468071884226541446e-03
5.240000000000000213e+00,3.363299372898365114e-03
5.259999999999999787e+00,3.058417285222048143e-03
5.280000000000000249e+00,2.320746935119855081e-03
5.299999999999999822e+00,1.705339034918984531e-03
5.320000000000000284e+00,6.532038880089907629e-04
5.339999999999999858e+00,-7.832312137802110996e-04
5.360000000000000320e+00,-1.752299100636844909e-03
5.379999999999999893e+00,-2.220031337805239424e-03
5.400000000000000355e+00,-2.221826120641590130e-03
