0.000000000000000000e+00,1.941523822168179795e-03,0.000000000000000000e+00
2.000000000000000042e-02,-5.356056331581204866e-02,1.079190941464713968e-03
4.000000000000000083e-02,-9.122077134167280721e-02,4.045701347072010526e-03
5.999999999999999778e-02,-1.382657621407281656e-01,8.676075559910009088e-03
8.000000000000000167e-02,4.094277365384369621e-02,1.010977483866900943e-02
1.000000000000000056e-01,2.073773912849404266e-01,3.882196626482024761e-03
1.199999999999999956e-01,-3.349436037649278913e-02,-4.080709854257762040e-04
1.400000000000000133e-01,6.425975973453820767e-02,-9.707885481463295312e-04
1.600000000000000033e-01,-2.721168227813792334e-02,-1.691852058148598115e-03
1.799999999999999933e-01,-7.396095407070388261e-02,6.833914484433061334e-04
2.000000000000000111e-01,3.539205961689826513e-02,1.591236068051774498e-03
2.200000000000000011e-01,-1.000596798990832925e-01,2.873220904253502919e-03
2.399999999999999911e-01,-3.472642453944995052e-03,4.850167011353724231e-03
2.600000000000000089e-01,-9.053111343304326430e-02,6.498080033620180253e-03
2.800000000000000266e-01,-2.596283179253749962e-01,1.350924963707895651e-02
2.999999999999999889e-01,-3.878125101447379638e-03,1.821815463965567247e-02
3.200000000000000067e-01,-1.548720220281286641e-01,2.007472220336946681e-02
3.400000000000000244e-01,3.599302673361194638e-02,2.107796624334859828e-02
3.599999999999999867e-01,-1.317297507753020010e-03,1.854668474908096124e-02
3.800000000000000044e-01,4.892829234834263075e-02,1.597348610997822646e-02
4.000000000000000222e-01,7.118847762504180998e-02,1.207842974878459152e-02
4.199999999999999845e-01,-1.770847854715393646e-02,9.946679067789607198e-03
4.400000000000000022e-01,1.581365182629163035e-02,9.293406609147071909e-03
4.600000000000000200e-01,3.704909798549106681e-02,7.567312811929213616e-03
4.799999999999999822e-01,1.276111596278213002e-02,6.014189665966802184e-03
5.000000000000000000e-01,-2.279631694607725870e-02,5.898340349749628744e-03
5.200000000000000178e-01,1.799036408984425184e-01,2.226066339169543648e-03
5.400000000000000355e-01,-1.584928419621615264e-02,-1.425218126647493722e-03
5.600000000000000533e-01,3.626556832974304756e-01,-8.392015654491455021e-03
5.799999999999999600e-01,7.569263873753666327e-02,-1.717604858819623756e-02
5.999999999999999778e-01,1.259580037450086232e-01,-1.981897558707283735e-02
6.199999999999999956e-01,-5.710002667017325534e-02,-1.946061810737347367e-02
6.400000000000000133e-01,-2.336124816353334771e-02,-1.577501660503659656e-02
6.600000000000000311e-01,-4.566711920841902417e-02,-1.269331775061055545e-02
6.800000000000000488e-01,-5.523309610551652149e-02,-9.181329530986236109e-03
7.000000000000000666e-01,-2.882629585394984317e-02,-6.448124548748195711e-03
7.199999999999999734e-01,-6.287722802546573397e-02,-3.796702005290476280e-03
7.399999999999999911e-01,-3.489586367617235341e-02,-1.199216359170508783e-03
7.600000000000000089e-01,-6.899886872119252723e-02,1.228191300552365986e-03
7.800000000000000266e-01,1.494619080266051947e-02,2.404295072349079288e-03
8.000000000000000444e-01,3.393985459085434569e-03,1.807241532845940777e-03
8.200000000000000622e-01,1.787834123157738542e-01,-2.119611199312105426e-03
8.399999999999999689e-01,-7.079766316458921405e-02,-4.323665657643572385e-03
8.599999999999999867e-01,1.422806333326161743e-01,-5.301150307349600764e-03
8.800000000000000044e-01,-1.340016832371006550e-01,-5.145703165568124918e-03
9.000000000000000222e-01,1.478127652387669910e-01,-4.807849000655473395e-03
9.200000000000000400e-01,-3.896812767002997419e-02,-6.788016012889021462e-03
9.400000000000000577e-01,-4.558344252901687377e-02,-4.239667150913464799e-03
9.599999999999999645e-01,-1.371241818405843360e-01,7.903315963995191998e-05
9.799999999999999822e-01,-1.923104144896939371e-01,7.289228407591262851e-03
1.000000000000000000e+00,-2.225063856804670656e-02,1.143981934399876388e-02
1.020000000000000018e+00,-4.774426682047173132e-01,2.116447931153701140e-02
1.040000000000000036e+00,1.408826962300079588e-01,2.693003667395595102e-02
1.060000000000000053e+00,-4.603475540851350578e-01,3.122176796170507418e-02
1.080000000000000071e+00,-5.705756845584837589e-02,3.998229947583273325e-02
1.100000000000000089e+00,-5.111096074462344596e-01,4.866645747144704437e-02
1.120000000000000107e+00,-1.190573172006744729e-01,5.847193749452232747e-02
1.140000000000000124e+00,-3.341752165259229135e-01,6.325982197393900663e-02
1.159999999999999920e+00,-8.055452671358820371e-02,6.703155064301426214e-02
1.179999999999999938e+00,-1.384424899515102614e-01,6.614604063745450901e-02
1.199999999999999956e+00,-7.203623713074620849e-02,6.528990514495147668e-02
1.219999999999999973e+00,-2.061992398191717646e-01,6.597889235237794359e-02
1.239999999999999991e+00,7.376437615858686542e-03,6.514881269421578247e-02
1.260000000000000009e+00,-2.938351561037694792e-01,6.602787629219475374e-02
1.280000000000000027e+00,-1.767879397708876574e-02,6.788050059911776568e-02
1.300000000000000044e+00,-2.479435549244947690e-01,6.826292138963645229e-02
1.320000000000000062e+00,1.082424552115490157e-01,6.630349038051248922e-02
1.340000000000000080e+00,-2.251180378380906177e-01,6.367680880267559407e-02
1.360000000000000098e+00,1.381727370688115852e-01,6.115418586851185945e-02
1.380000000000000115e+00,-2.595664262771656405e-01,5.922582688611525981e-02
1.400000000000000133e+00,7.557683358220859682e-02,5.939397776705344217e-02
1.419999999999999929e+00,-1.161216700913662164e-01,5.606382794205359149e-02
1.439999999999999947e+00,7.834910488350095570e-02,5.332338387188829271e-02
1.459999999999999964e+00,-1.693532437465616186e-02,4.852340352235121057e-02
1.479999999999999982e+00,-1.136844701997653502e-03,4.592438544308715537e-02
1.500000000000000000e+00,9.216927515347382582e-02,4.131830875530035502e-02
1.520000000000000018e+00,5.192776873598210080e-02,3.593539391009832606e-02
1.540000000000000036e+00,-5.751586711486351110e-03,3.321257785511638749e-02
1.560000000000000053e+00,1.271140491429062769e-01,2.925238661932397233e-02
1.580000000000000071e+00,-3.343080985737588787e-03,2.551656118070908322e-02
1.600000000000000089e+00,1.980604203717186707e-01,2.068835843026737425e-02
1.620000000000000107e+00,-2.021577575200688565e-02,1.647708518189677784e-02
1.640000000000000124e+00,2.958687923810126019e-01,1.074121378475222099e-02
1.660000000000000142e+00,-1.109155706635581856e-01,7.237535873853350593e-03
1.679999999999999938e+00,2.461615399764438827e-01,5.425080726703001253e-03
1.699999999999999956e+00,5.744519346003843646e-02,-2.336391411133411766e-04
1.719999999999999973e+00,1.700127574765471772e-01,-3.560932629324646808e-03
1.739999999999999991e+00,8.988977919272043982e-02,-7.360244762589275742e-03
1.760000000000000009e+00,1.105018461040708777e-01,-9.563688241406236024e-03
1.780000000000000027e+00,2.793886829785671364e-02,-1.019199435447593755e-02
1.800000000000000044e+00,2.998567267734400521e-01,-1.482021030079161417e-02
1.820000000000000062e+00,2.930285561505105441e-01,-2.496992477149705125e-02
1.840000000000000080e+00,5.615275254775045077e-01,-3.985107848671397973e-02
1.860000000000000098e+00,3.881520754903631798e-01,-5.576630389518323627e-02
1.880000000000000115e+00,2.390350641912512564e-01,-6.321251088682056096e-02
1.900000000000000133e+00,3.556328249564008614e-01,-6.920999835594215943e-02
1.919999999999999929e+00,1.129284018888302987e-01,-7.224979286187974137e-02
1.939999999999999947e+00,1.074790594144936079e-01,-6.957024488168252196e-02
1.959999999999999964e+00,-1.272631046127395138e-01,-6.217318144533830887e-02
1.979999999999999982e+00,2.163874471479998451e-01,-5.754497695324945622e-02
2.000000000000000000e+00,-1.104990857453182762e-01,-5.419702213838120675e-02
2.020000000000000018e+00,-4.001665301100044286e-02,-4.540580466867721182e-02
2.040000000000000036e+00,-3.734727418365401674e-01,-3.193304272792345938e-02
2.060000000000000053e+00,-4.742052973182429680e-03,-2.019036605133095463e-02
2.080000000000000071e+00,-3.295835390098676432e-01,-1.076779126280191443e-02
2.100000000000000089e+00,-6.040455341766249112e-03,-1.893327898638715945e-03
2.120000000000000107e+00,-3.207828446703177017e-01,5.686917214083008799e-03
2.140000000000000124e+00,-8.870037424365405376e-02,1.464829639604304547e-02
2.160000000000000142e+00,-2.961179703827499510e-01,2.204004319526743985e-02
2.180000000000000160e+00,7.195341953761290321e-02,2.548857343116005258e-02
2.200000000000000178e+00,-3.352346045427925247e-01,2.913939588329733654e-02
2.220000000000000195e+00,3.466103637100412943e-02,3.370305304665018042e-02
2.240000000000000213e+00,-3.257877758841851712e-01,3.722180116635379760e-02
2.260000000000000231e+00,1.625263991625310045e-02,4.131775417398077244e-02
2.280000000000000249e+00,-1.943882260818526331e-01,4.184047460620946013e-02
2.300000000000000266e+00,5.117380304065301949e-02,4.186107514368089116e-02
2.319999999999999840e+00,-1.243786868661223878e-02,3.785393736159551464e-02
2.339999999999999858e+00,-9.398568844672565772e-03,3.548544017047990107e-02
2.359999999999999876e+00,-3.212459703724265814e-01,4.005713649505655144e-02
2.379999999999999893e+00,5.538415305028830671e-02,4.320895694310304680e-02
2.399999999999999911e+00,-2.796960050250355545e-01,4.483506866579708289e-02
2.419999999999999929e+00,-5.957229579772210792e-02,4.914745695963777805e-02
2.439999999999999947e+00,-3.034143869814523997e-01,5.339337103516587912e-02
2.459999999999999964e+00,1.424492971032850774e-01,5.337171956781438381e-02
2.479999999999999982e+00,-4.033842405474416526e-01,5.488307547607236547e-02
2.500000000000000000e+00,3.144541876120184043e-02,5.936582828613987811e-02
2.520000000000000018e+00,-4.035962685377614267e-01,6.307274230049408903e-02
2.540000000000000036e+00,3.335297030122989781e-02,6.685102056666085424e-02
